1,0,15.05327797,28.0271759,15.05333138,0,15.05328751,0,487.8783722,0,,
1,1,15.05327797,28.0271759,15.05333424,0,15.05327988,0.499999881,2910.724782,0,,
1,2,15.05327797,28.0271759,15.0533247,0,15.05327702,0.999999762,2874.52766,0,,
1,3,15.05327797,28.0271759,15.05326653,0,15.05329037,1.500030994,3292.443545,0,,
1,4,15.05327797,28.0271759,15.05328083,0,15.05330753,2.000127792,3630.351812,0,,
1,5,15.05327797,28.0271759,15.05325699,0,15.05330849,2.500263691,2937.537577,0,,
2,0,15.07991791,29.2110939,15.07979584,0,15.07986069,0,484.5076787,0,,
2,1,15.07991791,29.2110939,15.07955933,0,15.07983208,0.500000238,2702.197561,0,,
2,2,15.07991791,29.2110939,15.07979965,0,15.07982063,1.000000238,2282.062941,0,,
2,3,15.07991791,29.2110939,15.07987595,0,15.0796957,1.500036716,3425.6732,0,,
2,4,15.07991791,29.2110939,15.07995319,0,15.0798378,2.000153065,4037.062293,0,,
2,5,15.07991791,29.2110939,15.07994366,0,15.0797987,2.500288963,3153.196116,0,,
3,0,15.30430031,28.8917141,15.30420589,0,15.30427361,0,570.678087,0,,
3,1,15.30430031,28.8917141,15.30422592,0,15.30448532,0.500000119,1840.856768,0,,
3,2,15.30430031,28.8917141,15.30425739,0,15.30420971,1,2325.70748,0,,
3,3,15.30430031,28.8917141,15.30394077,0,15.30426598,1.500047207,2053.583892,0,,
3,4,15.30430031,28.8917141,15.30396557,0,15.3040657,2.000198364,3644.887097,0,,
3,5,15.30430031,28.8917141,15.30425549,0,15.30423641,2.500385761,3044.83748,0,,
4,0,15.86249924,28.22268677,15.86297035,0,15.86281776,0,502.2777824,0,,
4,1,15.86249924,28.22268677,15.86292076,0,15.86275864,0.500000119,2166.256593,0,,
4,2,15.86249924,28.22268677,15.86301136,0,15.86280441,1.000000477,2876.232038,0,,
4,3,15.86249924,28.22268677,15.86294746,0,15.86252403,1.500035763,2844.374164,0,,
4,4,15.86249924,28.22268677,15.86272049,0,15.86292553,2.000152111,2983.850875,0,,
4,5,15.86249924,28.22268677,15.86294556,0,15.86304951,2.50028038,2909.891361,0,,
5,0,14.72080708,28.13370895,14.72083569,0,14.72079182,0,558.6539049,0,,
5,1,14.72080708,28.13370895,14.72081947,0,14.7208004,0.500000119,2645.074944,0,,
5,2,14.72080708,28.13370895,14.72078991,0,14.72069073,1.000000238,2237.676951,0,,
5,3,14.72080708,28.13370895,14.72083759,0,14.72100544,1.500014305,2561.787334,0,,
5,4,14.72080708,28.13370895,14.72084618,0,14.72094345,2.000057697,3611.830524,0,,
5,5,14.72080708,28.13370895,14.72081757,0,14.7209301,2.500110626,3518.322146,0,,
6,0,15.52648067,28.47145081,15.52621365,0,15.52663994,0,548.7841089,0,,
6,1,15.52648067,28.47145081,15.52626514,0,15.52635956,0.499999881,2902.172719,0,,
6,2,15.52648067,28.47145081,15.52620316,0,15.52671814,1,3174.003171,0,,
6,3,15.52648067,28.47145081,15.52618694,0,15.5265522,1.500039577,3280.981781,0,,
6,4,15.52648067,28.47145081,15.52619362,0,15.52616024,2.000164986,3246.712639,0,,
6,5,15.52648067,28.47145081,15.52610779,0,15.52648926,2.500322342,3109.198615,0,,
7,0,15.22921753,27.46364975,15.22931004,0,15.22915936,0,533.1400983,0,,
7,1,15.22921753,27.46364975,15.22932339,0,15.22932625,0.500000119,2260.515658,0,,
7,2,15.22921753,27.46364975,15.22938061,0,15.22926712,1.000000238,2928.910151,0,,
7,3,15.22921753,27.46364975,15.22941208,0,15.2291193,1.50003624,3037.21236,0,,
7,4,15.22921753,27.46364975,15.22949982,0,15.22940636,2.000149727,3492.575815,0,,
7,5,15.22921753,27.46364975,15.22931957,0,15.22932911,2.500294209,3569.336377,0,,
8,0,15.28348827,27.97067642,15.28369713,0,15.28367519,0,570.7431076,0,,
8,1,15.28348827,27.97067642,15.2835598,0,15.28359699,0.500000119,2119.903929,0,,
8,2,15.28348827,27.97067642,15.2835989,0,15.28399849,1.000000238,2682.315995,0,,
8,3,15.28348827,27.97067642,15.283885,0,15.28365898,1.500066757,3053.524578,0,,
8,4,15.28348827,27.97067642,15.28350353,0,15.28360653,2.000281334,2692.790986,0,,
8,5,15.28348827,27.97067642,15.28372669,0,15.283741,2.500557899,3240.069393,0,,
9,0,15.06790257,28.43572426,15.06797409,0,15.06804657,0,596.2991219,0,,
9,1,15.06790257,28.43572426,15.06814575,0,15.06792831,0.5,2137.682386,0,,
9,2,15.06790257,28.43572426,15.06803703,0,15.06786823,1,1855.55027,0,,
9,3,15.06790257,28.43572426,15.0680294,0,15.06796932,1.500041485,3405.362159,0,,
9,4,15.06790257,28.43572426,15.06805897,0,15.06794834,2.000170708,3637.683992,0,,
9,5,15.06790257,28.43572426,15.06803226,0,15.06785488,2.500347614,3439.900393,0,,
10,0,15.36454678,27.90122223,15.36477089,0,15.36478233,0,557.064291,0,,
10,1,15.36454678,27.90122223,15.3647356,0,15.36454773,0.5,2412.373837,0,,
10,2,15.36454678,27.90122223,15.36472988,0,15.36475468,1,2115.072487,0,,
10,3,15.36454678,27.90122223,15.36465263,0,15.36487293,1.500068188,3211.522504,0,,
10,4,15.36454678,27.90122223,15.36451435,0,15.36475182,2.000286102,3614.22712,0,,
10,5,15.36454678,27.90122223,15.36464787,0,15.36479473,2.500545502,3784.34626,0,,
11,0,15.46255493,29.32218361,15.46261787,0,15.46268749,0,537.0805531,0,,
11,1,15.46255493,29.32218361,15.46269131,0,15.46240807,0.5,2161.566814,0,,
11,2,15.46255493,29.32218361,15.46271324,0,15.46265984,1.000000477,2397.234157,0,,
11,3,15.46255493,29.32218361,15.46267223,0,15.46233177,1.500040054,2814.432348,0,,
11,4,15.46255493,29.32218361,15.46249008,0,15.46239281,2.000166893,3128.556673,0,,
11,5,15.46255493,29.32218361,15.46238136,0,15.46260166,2.50030899,2739.002287,0,,
12,0,15.26358509,27.86928177,15.26346016,0,15.26329517,0,542.1327219,0,,
12,1,15.26358509,27.86928177,15.26360321,0,15.26344013,0.499999762,1987.01262,0,,
12,2,15.26358509,27.86928177,15.26348114,0,15.26361084,0.999999762,2772.259664,0,,
12,3,15.26358509,27.86928177,15.26350307,0,15.26360512,1.500049114,3092.123366,0,,
12,4,15.26358509,27.86928177,15.26366234,0,15.26374626,2.000205517,3438.585456,0,,
12,5,15.26358509,27.86928177,15.26365852,0,15.26388836,2.500393867,3508.520749,0,,
13,0,15.5561161,28.0020752,15.55619526,0,15.55617428,0,570.1566598,0,,
13,1,15.5561161,28.0020752,15.55619144,0,15.55619144,0.499999881,1641.863969,0,,
13,2,15.5561161,28.0020752,15.55619431,0,15.55620861,1.000000238,3010.553638,0,,
13,3,15.5561161,28.0020752,15.55621624,0,15.5561161,1.500041008,3025.905267,0,,
13,4,15.5561161,28.0020752,15.55615234,0,15.55611897,2.000171185,3449.883265,0,,
13,5,15.5561161,28.0020752,15.5561657,0,15.55599308,2.500335217,3507.405038,0,,
14,0,15.37612724,28.77024841,15.37591648,0,15.37608814,0,495.2088268,0,,
14,1,15.37612724,28.77024841,15.37593937,0,15.37599945,0.5,1939.83332,0,,
14,2,15.37612724,28.77024841,15.3757391,0,15.3760519,1.000000477,2163.844596,0,,
14,3,15.37612724,28.77024841,15.37594414,0,15.37598324,1.500030518,2676.033908,0,,
14,4,15.37612724,28.77024841,15.37584496,0,15.37596226,2.000125885,3234.465007,0,,
14,5,15.37612724,28.77024841,15.37576294,0,15.37599182,2.50025177,2918.274108,0,,
15,0,15.33172512,29.41294861,15.33189869,0,15.33173561,0,501.8244655,0,,
15,1,15.33172512,29.41294861,15.33199501,0,15.33169842,0.500000238,2512.203747,0,,
15,2,15.33172512,29.41294861,15.33189583,0,15.33171272,1.000000238,2146.334137,0,,
15,3,15.33172512,29.41294861,15.33192635,0,15.33187485,1.500036716,3122.829598,0,,
15,4,15.33172512,29.41294861,15.33195686,0,15.33196226,2.000125885,3054.815819,0,,
15,5,15.33172512,29.41294861,15.33198738,0,15.33199182,2.50025177,2686.789547,0,,
16,0,15.12815952,28.62463951,15.12817097,0,15.128232,0,536.8729146,0,,
16,1,15.12815952,28.62463951,15.12820339,0,15.12830544,0.5,2420.192691,0,,
16,2,15.12815952,28.62463951,15.12829113,0,15.12831306,1,2802.156742,0,,
16,3,15.12815952,28.62463951,15.1282177,0,15.12838459,1.500076294,2602.931343,0,,
16,4,15.12815952,28.62463951,15.12820148,0,15.12861538,2.00031805,3727.637128,0,,
16,5,15.12815952,28.62463951,15.12824249,0,15.128582,2.500602722,3785.951213,0,,
17,0,15.28819942,28.49056625,15.28811741,0,15.28847408,0,477.5302205,0,,
17,1,15.28819942,28.49056625,15.28819561,0,15.2885704,0.500000119,2150.595031,0,,
17,2,15.28819942,28.49056625,15.28819942,0,15.2886095,1,2628.221715,0,,
17,3,15.28819942,28.49056625,15.28749943,0,15.28848457,1.500037193,3253.394417,0,,
17,4,15.28819942,28.49056625,15.28820705,0,15.28849888,2.000153065,2471.687737,0,,
17,5,15.28819942,28.49056625,15.2876358,0,15.2883873,2.500304222,3435.466672,0,,
18,0,15.02834702,28.1505127,15.02817631,0,15.02824879,0,576.9261236,0,,
18,1,15.02834702,28.1505127,15.02818203,0,15.02811432,0.500000119,2115.872079,0,,
18,2,15.02834702,28.1505127,15.02818298,0,15.02817631,1.000000238,2003.035486,0,,
18,3,15.02834702,28.1505127,15.02820206,0,15.02826309,1.500035763,2798.161519,0,,
18,4,15.02834702,28.1505127,15.02822018,0,15.02825451,2.000148773,3189.585377,0,,
18,5,15.02834702,28.1505127,15.02821541,0,15.02826309,2.500284195,3848.845866,0,,
19,0,15.06483078,27.75518036,15.06489182,0,15.0649786,0,477.6460433,0,,
19,1,15.06483078,27.75518036,15.06487942,0,15.06492138,0.5,2662.592313,0,,
19,2,15.06483078,27.75518036,15.06479836,0,15.06497574,1,2846.828958,0,,
19,3,15.06483078,27.75518036,15.06475449,0,15.06529331,1.500047207,3793.349054,0,,
19,4,15.06483078,27.75518036,15.06481838,0,15.06506348,2.000197887,3317.551407,0,,
19,5,15.06483078,27.75518036,15.06487656,0,15.06531334,2.500386238,2706.879345,0,,
20,0,15.15597153,26.97816277,15.15592957,0,15.15602684,0,590.6997943,0,,
20,1,15.15597153,26.97816277,15.15593624,0,15.15609932,0.499999881,2530.786144,0,,
20,2,15.15597153,26.97816277,15.15579033,0,15.1560955,0.999999762,2769.19295,0,,
20,3,15.15597153,26.97816277,15.15598488,0,15.15605354,1.500033379,3119.892168,0,,
20,4,15.15597153,26.97816277,15.1559639,0,15.15600872,2.00013876,3380.651401,0,,
20,5,15.15597153,26.97816277,15.15581036,0,15.15602875,2.500273228,3373.721974,0,,
21,0,15.20711517,28.14165497,15.20746231,0,15.20740986,0,475.0465505,0,,
21,1,15.20711517,28.14165497,15.20745182,0,15.20742798,0.5,1826.633282,0,,
21,2,15.20711517,28.14165497,15.20743942,0,15.2072258,0.999999285,2978.430819,0,,
21,3,15.20711517,28.14165497,15.20742321,0,15.20742893,1.500048637,3314.403861,0,,
21,4,15.20711517,28.14165497,15.20739746,0,15.20757294,2.000201702,3856.756317,0,,
21,5,15.20711517,28.14165497,15.20739746,0,15.20756435,2.500395775,2300.255692,0,,
22,0,15.41153717,28.87815857,15.41209793,0,15.41135406,0,589.8327556,0,,
22,1,15.41153717,28.87815857,15.41196918,0,15.41150665,0.5,2658.299314,0,,
22,2,15.41153717,28.87815857,15.41219902,0,15.41135597,0.999999762,2759.836872,0,,
22,3,15.41153717,28.87815857,15.41215801,0,15.41116524,1.500055313,3279.156523,0,,
22,4,15.41153717,28.87815857,15.41222095,0,15.41166878,2.000230789,3460.038411,0,,
22,5,15.41153717,28.87815857,15.41212177,0,15.41152477,2.500448704,2793.494846,0,,
23,0,15.03342342,28.19944763,15.03337574,0,15.03332615,0,457.9939961,0,,
23,1,15.03342342,28.19944763,15.03337669,0,15.03333282,0.5,2171.645149,0,,
23,2,15.03342342,28.19944763,15.03334713,0,15.03331566,1.000000238,2784.10551,0,,
23,3,15.03342342,28.19944763,15.03338718,0,15.03338337,1.500043869,2891.073748,0,,
23,4,15.03342342,28.19944763,15.03334427,0,15.03342342,2.000184536,3354.035931,0,,
23,5,15.03342342,28.19944763,15.03333282,0,15.03341293,2.500359535,3558.712007,0,,
24,0,15.47795677,28.7296257,15.47782326,0,15.47772408,0,549.0986066,0,,
24,1,15.47795677,28.7296257,15.47780418,0,15.47779846,0.500000119,2646.64466,0,,
24,2,15.47795677,28.7296257,15.4778204,0,15.47773552,1,2256.583759,0,,
24,3,15.47795677,28.7296257,15.47789383,0,15.47773361,1.500047207,3383.668521,0,,
24,4,15.47795677,28.7296257,15.47787762,0,15.47776318,2.00019598,3248.092863,0,,
24,5,15.47795677,28.7296257,15.47785378,0,15.47771645,2.500389099,3184.836154,0,,
25,0,15.05709457,27.94765472,15.05698967,0,15.05706406,0,584.8170235,0,,
25,1,15.05709457,27.94765472,15.05702686,0,15.05710411,0.5,2007.057719,0,,
25,2,15.05709457,27.94765472,15.05703735,0,15.05698204,1,2731.03313,0,,
25,3,15.05709457,27.94765472,15.05708408,0,15.05706596,1.500051498,3038.426815,0,,
25,4,15.05709457,27.94765472,15.05701542,0,15.05693245,2.000213146,3569.886771,0,,
25,5,15.05709457,27.94765472,15.05704975,0,15.0570488,2.500423431,3498.751564,0,,
26,0,15.32433891,27.56875992,15.32456398,0,15.32438087,0,592.6438468,0,,
26,1,15.32433891,27.56875992,15.32439613,0,15.32443237,0.5,1762.357029,0,,
26,2,15.32433891,27.56875992,15.32431889,0,15.32433128,1,2894.853264,0,,
26,3,15.32433891,27.56875992,15.32480812,0,15.32447147,1.500039577,3451.363777,0,,
26,4,15.32433891,27.56875992,15.32431602,0,15.32440662,2.000167847,2997.402664,0,,
26,5,15.32433891,27.56875992,15.32448769,0,15.32455063,2.500319958,3092.925644,0,,
27,0,15.5442934,28.3512249,15.5443182,0,15.54429054,0,484.3831732,0,,
27,1,15.5442934,28.3512249,15.54438305,0,15.54429817,0.5,2136.189592,0,,
27,2,15.5442934,28.3512249,15.54435062,0,15.54429626,1,2773.966836,0,,
27,3,15.5442934,28.3512249,15.54434967,0,15.54429626,1.500060558,3551.526423,0,,
27,4,15.5442934,28.3512249,15.5443306,0,15.54431534,2.000254154,3441.921535,0,,
27,5,15.5442934,28.3512249,15.544384,0,15.54468346,2.500479698,3466.166345,0,,
28,0,15.03851891,27.95295715,15.03837776,0,15.03836346,0,567.0350106,0,,
28,1,15.03851891,27.95295715,15.03845024,0,15.03826523,0.500000119,2025.608853,0,,
28,2,15.03851891,27.95295715,15.03835201,0,15.03837967,1,3031.033299,0,,
28,3,15.03851891,27.95295715,15.03848839,0,15.03836918,1.500038624,3346.198346,0,,
28,4,15.03851891,27.95295715,15.03862762,0,15.03818607,2.000160217,2615.264808,0,,
28,5,15.03851891,27.95295715,15.03835487,0,15.03820515,2.500316143,2970.781778,0,,
29,0,15.55834389,28.41811752,15.5582695,0,15.5581913,0,488.3735766,0,,
29,1,15.55834389,28.41811752,15.55834961,0,15.55827522,0.5,2225.074467,0,,
29,2,15.55834389,28.41811752,15.55853748,0,15.5582571,0.999999762,2879.046256,0,,
29,3,15.55834389,28.41811752,15.55846214,0,15.55818653,1.500032902,3717.394964,0,,
29,4,15.55834389,28.41811752,15.55830956,0,15.55806923,2.000139713,2680.476655,0,,
29,5,15.55834389,28.41811752,15.55848789,0,15.55805492,2.500266552,3057.486338,0,,
30,0,15.26858234,28.87757301,15.26839828,0,15.26830864,0,555.1573308,0,,
30,1,15.26858234,28.87757301,15.26835823,0,15.2684927,0.5,2238.153848,0,,
30,2,15.26858234,28.87757301,15.26830482,0,15.26813221,0.999999762,2952.637599,0,,
30,3,15.26858234,28.87757301,15.26906013,0,15.26833153,1.50002861,2234.037367,0,,
30,4,15.26858234,28.87757301,15.26834202,0,15.26821232,2.000121117,3359.3221,0,,
30,5,15.26858234,28.87757301,15.26852322,0,15.26868153,2.500233173,3237.128949,0,,